trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
1,"[1, 3, 3, 2]",2,0,False,
2,"[1, 1, 3, 2]",2,2,True,
3,"[1, 3, 1, 2]",2,2,True,
4,"[1, 3, 3, 1]",2,2,True,
5,"[3, 3, 1, 2]",2,2,True,
6,"[1, 2, 3, 2]",2,2,True,
7,"[2, 1, 2, 1]",2,2,True,
8,"[3, 1, 2, 2]",2,2,True,
9,"[2, 1, 2, 2]",2,2,True,
10,"[3, 2, 1, 2]",2,2,True,
11,"[1, 2, 3, 1]",2,2,True,1.0
12,"[3, 1, 1, 2]",3,2,False,
13,"[3, 3, 1, 1]",3,2,True,
14,"[3, 1, 3, 3]",3,2,True,
15,"[2, 3, 1, 3]",3,2,False,
16,"[2, 1, 1, 1]",3,2,True,
17,"[3, 2, 2, 3]",3,2,False,
18,"[1, 3, 2, 2]",3,3,True,
19,"[3, 2, 1, 1]",3,3,True,
20,"[3, 2, 3, 3]",3,3,True,
21,"[3, 2, 3, 2]",3,3,True,
22,"[2, 1, 3, 2]",3,3,True,
23,"[3, 3, 3, 3]",3,3,True,
24,"[2, 2, 2, 1]",3,3,True,
25,"[3, 1, 3, 1]",3,3,True,
26,"[2, 2, 1, 3]",3,3,True,
27,"[3, 3, 2, 1]",3,3,True,2.0
28,"[2, 2, 2, 2]",0,3,True,
29,"[1, 2, 1, 1]",0,3,True,
30,"[1, 3, 1, 3]",0,3,False,
31,"[1, 2, 2, 1]",0,3,True,
32,"[2, 1, 1, 2]",0,3,True,
33,"[2, 1, 1, 3]",0,3,False,
34,"[2, 2, 1, 2]",0,3,True,
35,"[1, 3, 2, 3]",0,3,False,
36,"[1, 2, 2, 3]",0,3,False,
37,"[1, 1, 3, 3]",0,2,False,
38,"[3, 1, 3, 2]",0,2,True,
39,"[2, 1, 2, 3]",0,2,True,
40,"[1, 2, 1, 3]",0,2,True,
41,"[2, 2, 1, 1]",0,2,False,
42,"[1, 1, 3, 1]",0,0,True,
43,"[3, 1, 2, 3]",0,0,True,
44,"[2, 3, 1, 1]",0,0,True,
45,"[2, 1, 3, 3]",0,0,True,
46,"[1, 3, 1, 1]",0,0,True,
47,"[1, 1, 1, 3]",0,0,True,
48,"[1, 1, 2, 2]",0,0,True,
49,"[3, 3, 3, 1]",0,0,True,
50,"[3, 2, 3, 1]",0,0,True,
51,"[3, 2, 1, 3]",0,0,True,3.0
52,"[3, 2, 2, 1]",1,0,False,
53,"[2, 3, 3, 2]",1,0,False,
54,"[3, 1, 2, 1]",1,2,False,
55,"[3, 1, 1, 1]",1,0,False,
56,"[1, 1, 2, 1]",1,2,False,
57,"[3, 3, 2, 2]",1,0,True,
58,"[3, 2, 2, 2]",1,0,False,
59,"[2, 3, 2, 3]",1,0,False,
60,"[2, 2, 3, 2]",1,3,True,
61,"[1, 3, 3, 3]",1,3,True,
62,"[1, 2, 3, 3]",1,3,False,
63,"[2, 2, 3, 3]",1,3,False,
64,"[1, 2, 1, 2]",1,0,False,
65,"[3, 1, 1, 3]",1,3,False,
66,"[2, 3, 3, 1]",1,2,True,
67,"[2, 1, 3, 1]",1,2,False,
68,"[1, 1, 2, 3]",1,2,False,
69,"[2, 3, 1, 2]",1,3,False,
70,"[3, 3, 1, 3]",1,2,False,
71,"[2, 3, 2, 2]",1,3,False,
72,"[3, 3, 2, 3]",1,1,True,
73,"[1, 2, 2, 2]",1,1,True,
74,"[3, 3, 3, 2]",1,1,True,
75,"[2, 3, 3, 3]",1,1,True,
76,"[1, 3, 2, 1]",1,1,True,
77,"[2, 2, 3, 1]",1,1,True,
78,"[2, 3, 2, 1]",1,1,True,
